metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_connecting,1749397027,0.487900,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_tls_handshaking,1749397027,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_sending,1749397027,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_waiting,1749397027,103.124500,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_receiving,1749397027,1.328200,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_failed,1749397027,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
checks,1749397027,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397027,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397027,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397027,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397027,1.000000,timestamp presente,,,,,,,,default,,,,,,,
vus,1749397028,5.000000,,,,,,,,,,,,,,,,
vus_max,1749397028,50.000000,,,,,,,,,,,,,,,,
data_sent,1749397028,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397028,367.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397028,1105.781500,,,,,,,,,default,,,,,,,
iterations,1749397028,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397028,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397028,367.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397028,1105.959200,,,,,,,,,default,,,,,,,
iterations,1749397028,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397028,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397028,372.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397028,1106.874800,,,,,,,,,default,,,,,,,
iterations,1749397028,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397028,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397028,411.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397028,1107.324700,,,,,,,,,default,,,,,,,
iterations,1749397028,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397028,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397028,384.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397028,1105.198500,,,,,,,,,default,,,,,,,
iterations,1749397028,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1749397028,1.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_duration,1749397028,104.517700,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_blocked,1749397028,0.660700,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_connecting,1749397028,0.660700,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_tls_handshaking,1749397028,0.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_sending,1749397028,0.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_waiting,1749397028,103.295100,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_receiving,1749397028,1.222600,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_failed,1749397028,0.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
checks,1749397028,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397028,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397028,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397028,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397028,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397028,1.000000,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_duration,1749397028,105.587300,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_blocked,1749397028,0.140100,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_connecting,1749397028,0.140100,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_tls_handshaking,1749397028,0.000000,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_sending,1749397028,0.505000,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_waiting,1749397028,103.833600,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_receiving,1749397028,1.248700,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_failed,1749397028,0.000000,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
checks,1749397028,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397028,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397028,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397028,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397028,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397028,1.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_duration,1749397028,109.169900,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_blocked,1749397028,0.140100,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_connecting,1749397028,0.140100,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_tls_handshaking,1749397028,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_sending,1749397028,0.505000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_waiting,1749397028,105.601400,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_receiving,1749397028,3.063500,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_failed,1749397028,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
checks,1749397028,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397028,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397028,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397028,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397028,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397028,1.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_duration,1749397028,104.637600,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_blocked,1749397028,0.724700,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_connecting,1749397028,0.724700,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_tls_handshaking,1749397028,0.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_sending,1749397028,0.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_waiting,1749397028,102.734800,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_receiving,1749397028,1.902800,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_failed,1749397028,0.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
checks,1749397028,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397028,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397028,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397028,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397028,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397028,1.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_duration,1749397028,104.809000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_blocked,1749397028,0.245000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_connecting,1749397028,0.245000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_tls_handshaking,1749397028,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_sending,1749397028,0.594100,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_waiting,1749397028,102.581700,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_receiving,1749397028,1.633200,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_failed,1749397028,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
checks,1749397028,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397028,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397028,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397028,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397028,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397028,1.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_duration,1749397028,104.455800,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_blocked,1749397028,0.581800,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_connecting,1749397028,0.581800,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_tls_handshaking,1749397028,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_sending,1749397028,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_waiting,1749397028,103.059200,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_receiving,1749397028,1.396600,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_failed,1749397028,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
checks,1749397028,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397028,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397028,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397028,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397028,1.000000,timestamp presente,,,,,,,,default,,,,,,,
vus,1749397029,6.000000,,,,,,,,,,,,,,,,
vus_max,1749397029,50.000000,,,,,,,,,,,,,,,,
data_sent,1749397029,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397029,372.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397029,1106.241500,,,,,,,,,default,,,,,,,
iterations,1749397029,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397029,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397029,367.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397029,1106.517400,,,,,,,,,default,,,,,,,
iterations,1749397029,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397029,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397029,411.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397029,1110.529200,,,,,,,,,default,,,,,,,
iterations,1749397029,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397029,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397029,372.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397029,1105.693400,,,,,,,,,default,,,,,,,
iterations,1749397029,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397029,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397029,411.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397029,1105.381800,,,,,,,,,default,,,,,,,
iterations,1749397029,1.000000,,,,,,,,,default,,,,,,,
data_sent,1749397029,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397029,384.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397029,1105.624800,,,,,,,,,default,,,,,,,
iterations,1749397029,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1749397029,1.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_duration,1749397029,102.712200,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_blocked,1749397029,0.770800,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_connecting,1749397029,0.718100,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_tls_handshaking,1749397029,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_sending,1749397029,0.052700,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_waiting,1749397029,102.659500,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_receiving,1749397029,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_failed,1749397029,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
checks,1749397029,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397029,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397029,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397029,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397029,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397029,1.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_duration,1749397029,104.492300,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_blocked,1749397029,0.159800,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_connecting,1749397029,0.159800,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_tls_handshaking,1749397029,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_sending,1749397029,0.524500,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_waiting,1749397029,102.688800,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_receiving,1749397029,1.279000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_failed,1749397029,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
checks,1749397029,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397029,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397029,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397029,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397029,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397029,1.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_duration,1749397029,106.027500,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_blocked,1749397029,0.754600,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_connecting,1749397029,0.246600,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_tls_handshaking,1749397029,0.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_sending,1749397029,0.548400,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_waiting,1749397029,102.933500,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_receiving,1749397029,2.545600,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_failed,1749397029,0.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
checks,1749397029,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397029,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397029,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397029,1.000000,UF válida,,,,,,,,default,,,,,,,
